Program,PTT,Satellite,Location date,Location class,Latitude,Longitude,Latitude solution 2,Longitude solution 2,Number of messages,Nbr mes > - 120 dB,Best level,Pass duration,NOPC,Location index,Frequency,Altitude,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,Message date,Compression index,1,2,3,4,5,6,7,8
6615,177846,MC,6/19/19 12:21,B,-19.114,-65.324,-19.114,-65.324,1,0,-134,0,3,0,401621657.3,2.814,106234,248410,45431,115,14199,6/19/19 12:21,1,114,165,3,0,42,13,155,1
6615,177846,MA,6/19/19 13:14,0,-19.02,-65.23,-19.02,-65.23,6,0,-131,298,3,45,401621730.2,2.722,9225,220768,385,101,1670,6/19/19 13:18,1,123,169,0,0,39,14,155,1
6615,177846,MC,6/19/19 13:58,A,-19.005,-65.196,-19.005,-65.196,3,0,-131,200,2,8,401621713.8,2.834,746,1193,466,73,308,6/19/19 13:59,0,0,,,,,,,
6615,177846,SR,6/19/19 21:13,B,-19.007,-65.258,-19.007,-65.258,2,0,-133,47,3,8,401621720,2.902,5357,21386,1341,14,3890,6/19/19 21:12,0,0,,,,,,,
6615,177846,NP,6/19/19 21:17,B,-19.061,-65.269,-19.061,-65.269,2,0,-137,51,3,6,401621715.1,2.841,4042,4664,3502,47,1889,6/19/19 21:16,1,131,171,0,0,39,22,155,1
6615,177846,SR,6/19/19 22:50,A,-19.014,-65.237,-19.014,-65.237,3,0,-135,149,3,8,401621698.6,2.809,1818,13973,236,94,2073,6/19/19 22:50,1,118,162,0,0,12,24,155,1
6615,177846,MA,6/20/19 12:56,A,-19.003,-65.243,-19.003,-65.243,3,0,-133,300,3,0,401621715.4,2.91,213,540,83,88,355,6/20/19 12:56,1,111,170,0,0,21,14,157,77
6615,177846,MC,6/20/19 13:39,0,-19.037,-65.186,-19.037,-65.186,7,0,-127,350,3,48,401621713.5,2.494,74558,0,1851,102,2837,6/20/19 13:39,1,119,171,1,0,5,15,156,1
6615,177846,NP,6/20/19 21:08,A,-19.028,-65.305,-19.028,-65.305,3,0,-136,146,2,8,401621675.3,2.99,12424,51035,3024,56,648,6/20/19 21:07,1,111,181,0,0,35,22,156,1
6615,177846,SR,6/20/19 22:20,B,-19.031,-65.26,-19.031,-65.26,1,0,-138,0,3,8,401621671.7,2.852,5664,10148,3160,109,4312,6/20/19 22:20,1,113,176,2,0,48,23,156,1
6615,177846,MA,6/21/19 1:27,B,-19.009,-65.268,-19.009,-65.268,2,0,-129,203,3,8,401621677.9,2.93,3396,40150,287,160,4266,6/21/19 1:29,0,0,,,,,,,
6615,177846,MA,6/21/19 12:39,B,-18.963,-65.239,-18.963,-65.239,2,0,-131,151,3,8,401621751.3,2.895,3517,150121,82,90,8132,6/21/19 12:38,1,110,176,1,0,8,14,157,1
6615,177846,MC,6/21/19 13:14,B,-18.964,-65.336,-18.964,-65.336,1,0,-132,0,3,8,401621712.9,3.104,2457,6485,930,86,6942,6/21/19 13:14,1,111,175,0,0,45,14,157,1
6615,177846,NP,6/21/19 20:59,1,-19.014,-65.269,-19.014,-65.269,6,0,-132,348,3,48,401621683.5,2.866,563,758,417,99,220,6/21/19 20:59,1,118,184,0,0,31,22,157,1
6615,177846,SR,6/21/19 21:51,A,-19.013,-65.258,-19.013,-65.258,3,0,-135,100,3,8,401621670.1,2.902,1916,13591,270,88,1055,6/21/19 21:51,0,0,,,,,,,
6615,177846,MC,6/22/19 12:58,B,-19.078,-65.311,-19.078,-65.311,2,0,-131,149,3,0,401621672.3,2.784,1491,21957,101,31,4206,6/22/19 12:57,1,112,173,2,0,31,14,158,1
6615,177846,MA,6/22/19 13:55,A,-19.071,-65.426,-19.071,-65.426,3,0,-132,151,3,8,401621658,3.144,2035,11284,367,62,1307,6/22/19 13:55,0,0,,,,,,,
6615,177846,NP,6/22/19 20:50,A,-19.034,-65.261,-19.034,-65.261,3,0,-137,450,3,8,401621701.1,2.845,1456,6528,324,133,831,6/22/19 20:50,0,0,,,,,,,
6615,177846,SR,6/22/19 21:17,A,-18.981,-65.247,-18.981,-65.247,3,0,-137,299,3,6,401621712,2.722,551,987,307,19,432,6/22/19 21:22,0,0,,,,,,,
6615,177846,SR,6/22/19 22:54,B,-19.02,-65.247,-19.02,-65.247,2,0,-138,100,3,8,401621691.9,2.907,1664,12789,216,104,4183,6/22/19 22:54,1,112,175,2,0,31,24,158,1
6615,177846,MC,6/23/19 12:40,B,-19.065,-65.32,-19.065,-65.32,1,0,-133,0,3,0,401621697.7,2.63,5579,11034,2820,132,15058,6/23/19 12:40,0,0,,,,,,,
6615,177846,MA,6/23/19 13:35,A,-19.027,-65.257,-19.027,-65.257,3,0,-132,247,3,6,401621722.9,2.849,399,1571,101,79,464,6/23/19 13:36,1,117,176,3,0,15,15,159,1
6615,177846,MC,6/23/19 14:15,A,-19.045,-65.279,-19.045,-65.279,3,0,-128,100,3,8,401621708,2.838,2329,16299,332,88,2006,6/23/19 14:15,0,0,,,,,,,
6615,177846,NP,6/23/19 22:17,B,-19.074,-65.199,-19.074,-65.199,1,0,-138,0,3,8,401621712.4,2.752,20854,39986,10875,106,11166,6/23/19 22:17,1,111,175,0,0,59,23,159,1
6615,177846,SR,6/23/19 22:26,0,-19.008,-65.254,-19.008,-65.254,4,0,-135,147,3,46,401621688.2,2.94,1523,7132,325,82,589,6/23/19 22:27,0,0,,,,,,,
6615,177846,MC,6/24/19 12:17,B,-19.139,-65.147,-19.139,-65.147,1,0,-135,0,3,0,401621694.5,3.172,24893,60752,10199,107,13670,6/24/19 12:17,0,0,,,,,,,
6615,177846,MA,6/24/19 13:12,0,-19.082,-65.012,-19.082,-65.012,5,0,-130,397,3,47,401621710.9,2.932,7704,125159,474,102,1270,6/24/19 13:17,0,0,,,,,,,
6615,177846,MC,6/24/19 13:54,1,-19.007,-65.304,-19.007,-65.304,5,0,-129,251,2,47,401621727.3,2.977,940,2938,300,86,288,6/24/19 13:57,0,0,,,,,,,
6615,177846,NP,6/24/19 22:04,B,-19.051,-65.977,-19.051,-65.977,1,0,-137,0,3,8,401621687.9,3.833,19318,45823,8144,79,7276,6/24/19 22:04,0,0,,,,,,,
6615,177846,MA,6/25/19 12:53,0,-18.977,-65.273,-18.977,-65.273,5,0,-128,351,3,40,401621699,2.823,6671,10777,4129,106,241,6/25/19 12:56,0,0,,,,,,,
6615,177846,MC,6/25/19 13:37,B,-18.971,-65.302,-18.971,-65.302,2,0,-129,50,3,8,401621696.2,2.949,48280,687056,3392,103,4122,6/25/19 13:37,0,0,,,,,,,
6615,177846,SR,6/25/19 21:25,B,-18.9,-65.671,-18.9,-65.671,1,0,-136,0,2,8,401621699.4,3.794,113995,374151,34731,99,10881,6/25/19 21:25,0,0,,,,,,,
6615,177846,MA,6/26/19 12:34,A,-19.046,-65.437,-19.046,-65.437,3,0,-130,248,3,0,401621664.1,3.125,1090,3622,328,58,628,6/26/19 12:33,1,116,185,2,0,25,14,162,1
6615,177846,MC,6/26/19 13:13,1,-18.989,-65.225,-18.989,-65.225,7,0,-128,297,3,45,401621732,2.747,1143,1433,911,120,185,6/26/19 13:16,1,135,196,3,0,,,,
6615,177846,SR,6/26/19 22:31,0,-18.989,-65.254,-18.989,-65.254,5,0,-135,197,3,48,401621710,2.724,2795,12880,606,86,524,6/26/19 22:33,0,0,,,,,,,
6615,177846,MA,6/27/19 12:15,B,-19.034,-65.284,-19.034,-65.284,1,0,-133,0,3,0,401621714.7,2.866,62386,173186,22472,120,13305,6/27/19 12:15,1,143,177,0,0,12,14,163,1
6615,177846,MC,6/27/19 12:53,A,-18.97,-65.278,-18.97,-65.278,3,0,-130,249,3,8,401621731.5,2.869,1384,2184,876,40,480,6/27/19 12:57,0,0,,,,,,,
6615,177846,NP,6/27/19 21:24,B,-18.613,-65.508,-18.613,-65.508,1,0,-140,0,3,8,401621628.9,2.388,40783,46059,36110,95,13569,6/27/19 21:24,0,0,,,,,,,
6615,177846,MA,6/28/19 11:55,B,-18.212,-66.213,-18.212,-66.213,1,0,-134,0,2,0,401621679.4,4.229,30285,64686,14179,122,14249,6/28/19 11:55,1,112,178,2,0,58,13,164,1
6615,177846,MA,6/28/19 13:32,B,-19.004,-65.204,-16.957,-74.654,2,0,-129,49,3,0,401621710,2.858,653,6795,62,101,724,6/28/19 13:33,0,0,,,,,,,
6615,177846,MC,6/28/19 14:14,B,-18.998,-65.204,-18.998,-65.204,1,0,-134,0,3,8,401621703.2,2.935,1297,1831,918,89,3652,6/28/19 14:14,1,137,182,0,0,,,,
6615,177846,SR,6/28/19 21:30,1,-19.014,-65.285,-19.014,-65.285,4,0,-134,197,3,48,401621661,2.939,948,1490,603,45,348,6/28/19 21:31,1,114,196,0,0,38,23,164,1
6615,177846,MA,6/29/19 1:58,B,-19.009,-65.3,-19.009,-65.3,1,0,-132,0,3,8,401621660.6,2.953,18238,20367,16330,39,9530,6/29/19 1:58,0,0,,,,,,,
6615,177846,MA,6/29/19 13:08,0,-19.047,-65.026,-19.047,-65.026,4,0,-133,447,3,48,401621680.6,2.905,58995,880504,3952,101,3585,6/29/19 13:15,0,0,,,,,,,
6615,177846,MC,6/29/19 13:53,B,-19.061,-65.024,-19.061,-65.024,1,0,-128,0,2,7,401621690.2,2.981,50152,134346,18722,99,4957,6/29/19 13:53,0,0,,,,,,,
6615,177846,NP,6/29/19 21:03,0,-19.003,-65.261,-19.003,-65.261,4,0,-137,250,3,48,401621678,2.842,2765,15249,501,77,672,6/29/19 21:03,1,121,185,2,0,14,23,165,1
6615,177846,SR,6/29/19 22:39,B,-19.005,-65.27,-19.005,-65.27,2,0,-137,46,3,8,401621675.5,2.899,8725,65927,1154,87,3740,6/29/19 22:38,0,0,,,,,,,
6615,177846,MA,6/30/19 1:41,0,-19.018,-65.311,-19.018,-65.311,10,0,-130,500,3,48,401621675.3,3.014,1887,14872,239,77,514,6/30/19 1:45,1,109,170,3,0,57,3,166,1
6615,177846,MC,6/30/19 2:23,1,-19.005,-65.234,-19.005,-65.234,6,0,-128,250,2,48,401621679.4,2.958,569,1161,279,58,231,6/30/19 2:24,0,0,,,,,,,
6615,177846,MA,6/30/19 12:50,0,-18.979,-65.255,-18.979,-65.255,7,0,-130,348,3,48,401621748.4,2.884,2263,4732,1082,111,201,6/30/19 12:52,0,0,,,,,,,
6615,177846,MC,6/30/19 13:30,A,-19.01,-65.246,-19.01,-65.246,3,0,-127,250,3,8,401621731.4,2.913,5915,20627,1696,120,675,6/30/19 13:33,1,141,180,0,0,47,15,166,1
6615,177846,MA,7/1/19 1:21,1,-18.999,-65.241,-18.999,-65.241,5,0,-127,349,3,48,401621682.4,2.972,695,1421,339,82,236,7/1/19 1:17,1,114,179,1,0,37,3,167,1
6615,177846,MC,7/1/19 2:04,0,-18.934,-64.969,-18.934,-64.969,8,0,-130,401,3,48,401621680.7,3.05,3636,67710,195,77,1176,7/1/19 2:04,1,110,176,3,0,24,4,167,1
6615,177846,MA,7/1/19 12:29,A,-18.982,-65.225,-18.982,-65.225,3,0,-130,300,2,8,401621711.5,2.738,2670,4615,1544,62,373,7/1/19 12:32,0,0,,,,,,,
6615,177846,MC,7/1/19 13:11,1,-19.011,-65.19,-19.011,-65.19,4,0,-129,299,3,48,401621704,2.621,983,1959,493,148,305,7/1/19 13:13,0,0,,,,,,,
6615,177846,MA,7/1/19 14:08,B,-19.015,-65.124,-19.015,-65.124,1,0,-135,0,3,8,401621707.9,2.638,9947,11596,8532,117,4420,7/1/19 14:08,0,0,,,,,,,
6615,177846,SR,7/1/19 21:36,B,-19.007,-65.239,-19.007,-65.239,2,0,-135,50,3,8,401621653.8,2.954,13228,197762,884,93,8250,7/1/19 21:36,0,0,,,,,,,
6615,177846,NP,7/1/19 22:20,B,-19.004,-65.256,-19.004,-65.256,1,0,-140,0,3,8,401621659.5,2.94,2236,4216,1185,79,5555,7/1/19 22:20,1,106,185,2,0,44,24,167,1
6615,177846,MC,7/2/19 1:42,2,-19.012,-65.243,-19.012,-65.243,7,0,-129,302,3,58,401621675.6,2.84,313,427,228,68,180,7/2/19 1:42,1,104,174,3,0,7,4,168,1
6615,177846,MA,7/2/19 12:11,A,-18.966,-65.46,-18.966,-65.46,3,0,-132,98,3,8,401621654.7,3.37,5219,33102,822,67,3502,7/2/19 12:11,0,0,,,,,,,
6615,177846,MC,7/2/19 12:49,B,-18.909,-65.265,-18.909,-65.265,2,0,-131,147,3,4,401621774.7,2.814,5970,49784,715,150,2508,7/2/19 12:49,1,132,181,2,0,14,15,168,1
6615,177846,NP,7/2/19 20:27,B,-19.156,-64.659,-19.156,-64.659,1,0,-140,0,3,8,401621637.6,2.762,20026,33883,11835,103,10303,7/2/19 20:27,0,0,,,,,,,
6615,177846,SR,7/2/19 22:43,B,-19.178,-64.747,-19.178,-64.747,2,0,-137,51,3,5,401621784.6,3.323,16000,153825,1664,105,7602,7/2/19 22:43,0,0,,,,,,,
6615,177846,MA,7/3/19 13:31,B,-19.093,-65.175,-19.093,-65.175,2,0,-129,52,3,0,401621601.8,2.672,19049,293637,1235,100,4788,7/3/19 13:30,0,0,,,,,,,
6615,177846,MC,7/3/19 14:06,1,-19.034,-65.237,-19.034,-65.237,6,0,-131,298,3,44,401621692.9,2.885,1405,3752,526,79,294,7/3/19 14:10,0,0,,,,,,,
6615,177846,MA,7/4/19 13:07,0,-18.999,-65.284,-18.999,-65.284,5,0,-126,199,3,40,401621730.6,2.928,7226,76990,678,106,980,7/4/19 13:08,1,151,188,0,0,45,15,170,1
6615,177846,MC,7/4/19 13:48,0,-18.981,-65.4,-18.981,-65.4,5,0,-127,246,2,48,401621694.3,3.439,1654,5554,492,94,344,7/4/19 13:48,1,140,197,0,0,,,,
6615,177846,MC,7/5/19 13:29,A,-18.98,-65.348,-18.98,-65.348,3,0,-127,101,3,0,401621748.7,3.306,3826,23354,626,87,1053,7/5/19 13:30,0,0,,,,,,,
6615,177846,NP,7/5/19 21:35,0,-18.952,-65.046,-18.952,-65.046,4,0,-135,197,3,48,401621667.4,2.272,11049,76533,1595,77,920,7/5/19 21:37,0,0,,,,,,,
6615,177846,MC,7/6/19 13:06,0,-18.974,-65.236,-18.974,-65.236,4,0,-128,250,2,40,401621755,2.619,3282,4381,2458,76,281,7/6/19 13:06,1,118,173,1,0,44,7,1,1
6615,177846,MA,7/6/19 14:07,B,-18.945,-65.22,-18.945,-65.22,2,0,-135,49,3,8,401621722.6,2.777,19262,56803,6532,27,2861,7/6/19 14:06,1,108,180,3,0,44,8,1,1
6615,177846,NP,7/6/19 21:22,A,-18.983,-65.187,-18.983,-65.187,3,0,-136,97,3,8,401621673,2.743,2532,61401,104,76,3643,7/6/19 21:22,1,108,197,3,0,4,16,1,1
6615,177846,MA,7/7/19 12:06,B,-19.111,-65.111,-19.111,-65.111,2,0,-132,251,3,0,401621691,2.975,4285,87387,210,166,6283,7/7/19 12:04,0,0,,,,,,,
6615,177846,MC,7/7/19 12:46,A,-19.105,-65.106,-19.105,-65.106,3,0,-130,150,3,8,401621680.3,3.022,612,3434,109,148,1700,7/7/19 12:46,0,0,,,,,,,
6615,177846,MC,7/7/19 14:25,B,-19.112,-65.11,-19.112,-65.11,1,0,-132,0,3,8,401621691.3,2.982,2068,2733,1564,131,5841,7/7/19 14:25,0,0,,,,,,,
6615,177846,NP,7/7/19 21:12,B,-19.019,-65.119,-19.019,-65.119,1,0,-139,0,3,8,401621705.4,2.698,3327,11527,960,84,9405,7/7/19 21:12,0,0,,,,,,,
6615,177846,SR,7/7/19 21:50,1,-18.994,-65.293,-18.994,-65.293,4,0,-134,199,3,48,401621691.5,2.981,1082,2099,557,85,293,7/7/19 21:52,1,116,193,1,0,40,16,2,1
6615,177846,MA,7/8/19 0:35,B,-19.016,-65.522,-19.016,-65.522,1,0,-135,0,3,8,401621665.4,3.09,15282,24976,9350,86,6700,7/8/19 0:35,0,0,,,,,,,
6615,177846,MA,7/8/19 13:26,B,-19.033,-65.526,-19.033,-65.526,1,0,-134,0,3,0,401621667,3.161,25627,124502,5275,94,13668,7/8/19 13:26,0,0,,,,,,,
6615,177846,NP,7/8/19 21:00,A,-18.996,-65.255,-18.996,-65.255,3,0,-136,197,3,8,401621656.6,2.914,656,1530,281,45,519,7/8/19 21:00,0,0,,,,,,,
6615,177846,SR,7/8/19 21:19,B,-19.003,-65.255,-19.003,-65.255,1,0,-138,0,3,6,401621678.3,2.929,3131,3635,2695,83,2631,7/8/19 21:19,0,0,,,,,,,
6615,177846,MA,7/9/19 13:04,A,-18.961,-65.377,-18.961,-65.377,3,0,-130,199,3,0,401621727.4,3.211,805,2813,230,122,720,7/9/19 13:04,0,0,,,,,,,
6615,177846,MC,7/9/19 13:47,0,-18.989,-65.205,-18.989,-65.205,5,0,-127,197,3,48,401621707.4,3.014,6105,29153,1278,108,486,7/9/19 13:46,1,117,187,0,0,39,8,4,1
6615,177846,MA,7/10/19 12:41,B,-19.049,-65.211,-19.049,-65.211,2,0,-132,196,3,0,401621696.4,2.772,68446,0,1498,129,7271,7/10/19 12:45,0,0,,,,,,,
6615,177846,MC,7/10/19 13:25,B,-19.01,-65.242,-19.01,-65.242,2,0,-131,148,3,8,401621685,2.865,33554,858762,1311,145,5438,7/10/19 13:24,0,0,,,,,,,
6615,177846,SR,7/10/19 21:58,B,-19.023,-65.161,-19.023,-65.161,2,0,-135,197,3,8,401621671.7,2.544,16662,0,227,91,8216,7/10/19 22:00,0,0,,,,,,,
6615,177846,MA,7/11/19 12:23,A,-19.015,-65.221,-19.015,-65.221,3,0,-131,198,3,0,401621738.2,2.637,1238,4224,362,3,928,7/11/19 12:23,1,138,177,1,0,25,7,6,1
6615,177846,MB,7/11/19 13:38,B,-18.989,-65.208,-18.989,-65.208,1,0,-133,0,3,8,401621732.1,2.982,2733,5784,1291,102,4251,7/11/19 13:38,0,0,,,,,,,
6615,177846,SR,7/11/19 21:25,B,-18.967,-65.296,-18.967,-65.296,2,0,-136,46,2,8,401621714.4,2.899,2596,25843,260,136,5908,7/11/19 21:25,1,120,192,1,0,31,16,6,1
6615,177846,MA,7/12/19 12:04,B,-18.889,-65.307,-18.889,-65.307,1,0,-133,0,3,0,401621728.2,2.9,7049,14528,3419,128,15654,7/12/19 12:04,1,108,173,2,0,10,7,7,1
6615,177846,MA,7/12/19 13:42,A,-18.913,-65.1,-18.913,-65.1,3,0,-131,100,3,6,401621809,2.067,1899,8527,422,61,1166,7/12/19 13:43,0,0,,,,,,,
6615,177846,NP,7/12/19 21:58,B,-19.188,-64.962,-19.188,-64.962,1,0,-137,0,3,8,401621688.1,3.016,20978,42859,10268,106,10898,7/12/19 21:58,0,0,,,,,,,
6615,177846,SR,7/12/19 22:31,1,-19.005,-65.28,-15.942,-79.333,8,0,-133,399,3,50,401621698,2.866,690,942,504,113,228,7/12/19 22:36,1,119,186,1,0,47,17,7,1
6615,177846,MA,7/13/19 13:21,0,-19.046,-65.346,-19.046,-65.346,4,0,-128,147,3,40,401621661.4,2.739,4932,52378,464,95,1064,7/13/19 13:21,0,0,,,,,,,
6615,177846,MC,7/13/19 14:01,1,-19.022,-65.266,-19.022,-65.266,4,0,-130,151,3,55,401621710.6,2.88,855,3071,238,75,527,7/13/19 14:02,1,135,187,1,0,,,,
6615,177846,SR,7/13/19 22:02,B,-18.981,-64.992,-18.981,-64.992,1,0,-137,0,3,8,401621716.6,2.899,11117,29919,4131,100,10335,7/13/19 22:02,0,0,,,,,,,
6615,177846,MC,7/14/19 12:02,B,-19.065,-65.005,-19.065,-65.005,1,0,-133,0,2,0,401621731.4,2.852,17727,40372,7783,96,20183,7/14/19 12:02,0,0,,,,,,,
6615,177846,MA,7/14/19 12:59,B,-19.024,-65.058,-19.024,-65.058,2,0,-132,47,3,8,401621717.8,2.553,6347,292126,137,97,17954,7/14/19 12:59,1,150,183,2,0,15,8,9,1
6615,177846,MC,7/14/19 13:38,B,-19.043,-65.257,-19.043,-65.257,2,0,-132,98,3,8,401621666.4,2.847,3525,53055,234,108,9356,7/14/19 13:40,0,0,,,,,,,
6615,177846,NP,7/14/19 21:32,B,-19.015,-65.271,-19.015,-65.271,2,0,-136,46,3,6,401621677.4,2.83,1637,2204,1216,49,541,7/14/19 21:31,1,111,193,1,0,51,16,9,1
6615,177846,SR,7/14/19 21:31,A,-19.015,-65.27,-19.015,-65.27,3,0,-135,196,2,8,401621668.3,2.846,1579,3890,640,28,521,7/14/19 21:32,0,0,,,,,,,
6615,177846,MA,7/15/19 12:41,0,-19.037,-65.373,-19.037,-65.373,4,0,-127,148,2,40,401621676,3.329,3858,7174,2074,169,493,7/15/19 12:39,1,113,184,2,0,0,8,10,1
6615,177846,MC,7/15/19 13:22,0,-19.009,-65.263,-19.009,-65.263,5,0,-127,202,3,45,401621721.7,2.906,1625,2562,1031,126,256,7/15/19 13:22,1,145,204,3,0,43,8,10,1
6615,177846,NP,7/15/19 21:24,A,-19.014,-65.351,-19.014,-65.351,3,0,-137,398,3,8,401621654.9,3.184,3355,14981,751,110,830,7/15/19 21:18,1,109,196,3,0,43,118,54,227
6615,177846,SR,7/15/19 22:43,B,-18.994,-65.337,-18.994,-65.337,2,0,-137,50,3,6,401621688.5,3.139,3445,22112,536,95,3812,7/15/19 22:43,0,0,,,,,,,
6615,177846,MC,7/16/19 13:02,0,-19.001,-65.228,-19.001,-65.228,4,0,-131,153,3,40,401621730.4,2.844,4314,16224,1147,70,771,7/16/19 13:03,1,113,170,3,0,28,8,11,1
6615,177846,SR,7/16/19 20:32,B,-18.92,-65.195,-18.92,-65.195,1,0,-139,0,3,8,401621724.8,2.824,42218,74848,23812,111,10788,7/16/19 20:32,0,0,,,,,,,
6615,177846,NP,7/16/19 21:07,A,-18.987,-65.251,-18.987,-65.251,3,0,-135,98,3,8,401621668.7,2.693,1358,7666,240,54,1291,7/16/19 21:08,0,0,,,,,,,
6615,177846,MA,7/17/19 13:39,A,-18.965,-65.241,-18.965,-65.241,3,0,-131,148,3,0,401621761.4,2.918,1030,2355,449,48,525,7/17/19 13:40,0,0,,,,,,,
6615,177846,NP,7/17/19 20:57,B,-19.068,-65.182,-19.068,-65.182,1,0,-138,0,3,8,401621745.9,2.511,30339,78788,11682,67,9424,7/17/19 20:57,0,0,,,,,,,
6615,177846,SR,7/17/19 21:38,B,-19.001,-65.206,-19.001,-65.206,2,0,-136,47,3,8,401621674.6,2.945,5757,44375,746,124,2942,7/17/19 21:39,0,0,,,,,,,
6615,177846,MA,7/18/19 13:19,0,-19.001,-65.389,-19.001,-65.389,5,0,-129,247,3,40,401621692.7,3.488,1888,6261,569,105,424,7/18/19 13:20,0,0,,,,,,,
6615,177846,MC,7/18/19 13:58,B,-18.989,-65.382,-18.989,-65.382,2,0,-130,100,2,8,401621666.9,3.359,10541,135017,822,105,2712,7/18/19 13:59,0,0,,,,,,,
6615,177846,NP,7/18/19 20:45,A,-18.991,-65.257,-18.991,-65.257,3,0,-137,149,3,8,401621682.7,2.726,644,3426,121,36,1635,7/18/19 20:45,0,0,,,,,,,
6615,177846,SR,7/18/19 22:47,B,-18.969,-65.246,-18.969,-65.246,2,0,-135,51,3,8,401621688,2.707,1079,4690,248,18,2962,7/18/19 22:48,0,0,,,,,,,
6615,177846,MA,7/19/19 12:58,B,-19.002,-65.292,-19.002,-65.292,2,0,-129,50,3,0,401621680.8,2.923,2193,40759,118,126,6195,7/19/19 12:57,1,113,197,0,0,36,8,14,1
6615,177846,MC,7/19/19 13:37,0,-18.973,-65.303,-18.973,-65.303,5,0,-129,199,3,46,401621709.1,2.97,49892,0,917,102,4045,7/19/19 13:37,1,134,204,0,0,,,,
6615,177846,SR,7/19/19 22:15,A,-19.01,-65.239,-19.01,-65.239,3,0,-134,103,2,8,401621679.5,2.882,12699,162054,995,94,1616,7/19/19 22:14,1,96,67,1,51,206,19,200,31
6615,177846,MA,,,,,,,2,0,-132,48,,,401650000,0,,,,,,10/8/19 13:20,0,0,,,,,,,
6615,177846,MC,,,,,,,2,0,-131,51,,,401650000,0,,,,,,10/9/19 13:41,0,0,,,,,,,
6615,177846,MA,10/14/19 12:57,1,-19.911,-61.09,-19.023,-65.226,4,0,-129,147,0,60,401621675.7,0.238,538,5716,50,95,1485,10/14/19 12:57,1,129,167,3,0,56,15,1,1
6615,177846,MC,10/14/19 13:37,0,-19.014,-65.224,-19.014,-65.224,4,0,-128,152,3,58,401621670.9,2.698,4475,153236,130,102,3137,10/14/19 13:37,1,139,166,3,0,36,16,1,1
6615,177846,MC,10/15/19 13:17,B,-19.025,-65.225,-19.025,-65.225,1,0,-131,0,2,0,401621671.2,2.696,17228,106162,2795,93,17002,10/15/19 13:17,0,0,,,,,,,
6615,177846,MA,,,,,,,1,0,-133,0,,,401650000,0,,,,,,10/18/19 13:14,0,0,,,,,,,
6615,177846,MC,,,,,,,1,0,-132,0,,,401650000,0,,,,,,10/18/19 13:55,1,119,185,0,20,11,78,42,45
6615,177846,MC,,,,,,,1,0,-131,0,,,401650000,0,,,,,,10/19/19 13:34,0,0,,,,,,,
6615,177846,MC,10/20/19 13:13,B,-19.072,-65.077,-19.072,-65.077,2,0,-132,100,3,0,401621617.4,2.904,5477,288462,104,110,7446,10/20/19 13:12,0,0,,,,,,,
6615,177846,MA,10/23/19 13:10,B,-19.076,-65.031,-19.076,-65.031,2,0,-132,52,3,0,401621622.4,2.923,17431,0,230,102,21514,10/23/19 13:10,1,157,183,0,0,35,2,1,1
6615,177846,MC,10/23/19 13:52,B,-19.08,-65.066,-19.08,-65.066,1,0,-132,0,2,8,401621630.1,2.995,12631,144440,1104,103,21488,10/23/19 13:52,0,0,,,,,,,
6615,177846,MC,10/24/19 13:31,B,-19.004,-65.389,-19.004,-65.389,1,0,-132,0,3,0,401621622,3.466,24597,159470,3793,90,26186,10/24/19 13:31,0,0,,,,,,,
6615,177846,MA,11/2/19 13:03,B,-19.004,-65.243,-19.004,-65.243,2,0,-134,98,3,0,401621648.3,2.883,100314,0,330,102,57442,11/2/19 13:02,0,0,,,,,,,
6615,177846,MA,11/7/19 13:01,B,-18.938,-65.458,-18.938,-65.458,2,0,-132,96,2,0,401621685.2,3.151,16423,774628,348,114,9636,11/7/19 13:02,0,0,,,,,,,
6615,177846,MA,11/11/19 13:18,A,-19,-65.194,-19,-65.194,3,0,-131,99,2,0,401621711.7,2.732,248,1384,44,82,582,11/11/19 13:19,0,0,,,,,,,
6615,177846,MC,11/11/19 13:57,0,-19.032,-65.284,-19.032,-65.284,4,0,-133,149,3,48,401621631.8,2.865,2427,13821,426,87,698,11/11/19 13:59,0,0,,,,,,,
6615,177846,MA,11/12/19 12:56,B,-19.042,-65.272,-19.042,-65.272,1,0,-133,0,3,0,401621630.7,2.79,48645,202812,11667,93,16788,11/12/19 12:56,0,0,,,,,,,
6615,177846,MC,11/12/19 13:39,B,-19.037,-65.248,-19.037,-65.248,1,0,-133,0,3,8,401621631.2,2.881,34363,178608,6611,102,14524,11/12/19 13:39,0,0,,,,,,,
6615,177846,MC,11/13/19 13:17,B,-19.026,-65.773,-19.026,-65.773,1,0,-132,0,2,0,401621624,4.087,34357,116054,10171,95,16758,11/13/19 13:17,0,0,,,,,,,
6615,177846,MA,,,,,,,1,0,-135,0,,,401650000,0,,,,,,11/17/19 12:53,1,156,181,3,0,32,2,1,1
6615,177846,MC,11/17/19 13:35,B,-19.002,-65.278,-19.002,-65.278,2,0,-132,99,3,0,401621646.9,2.91,13868,0,150,107,28863,11/17/19 13:35,0,0,,,,,,,
6615,177846,MA,,,,,,,1,0,-135,0,,,401650000,0,,,,,,11/21/19 13:10,0,0,,,,,,,
6615,177846,MA,11/22/19 12:50,B,-19.03,-65.153,-19.03,-65.153,2,0,-133,102,2,0,401621649.6,2.857,11743,0,83,105,22451,11/22/19 12:49,0,0,,,,,,,
